Roza2019_VCF_ID,yi_may,yi_jun,yi_jul,yi_aug,yi_sep,yi_hrv,yi_2020,yi_2021,yi_2022,yi_2023,yi_year,PC1,PC2,PC3
1_S502_R1_001,0.779324430249332,0.581562939394272,0.564109630114923,0.466970495373806,0.400984628472218,0.555083301983148,0.638288100820007,0.413197705786477,0.602753029328347,0.580764571337713,0.564203943619802,1.20738228394758,1.64256748144402,-12.9619357518165
4_S444_R1_001,0.757246170665121,0.641065570193676,0.626914500077181,0.592929965567764,0.468878393465397,0.617889657541446,0.654123190114155,0.529256713810832,0.651617727708075,0.649660851322197,0.623039396422792,-62.8088501511593,12.5993424253697,2.82093419364097
5_S1_R1_001,0.732335291773843,0.593818689374622,0.582976389714436,0.561977411404177,0.456113271323559,0.584468647292508,0.623128018802148,0.491951820023938,0.648585636528619,0.587673477755062,0.593171885090444,-5.89866817975544,-23.4048370409652,-11.9917984305586
6_S6_R1_001,0.790357398361523,0.667372278920214,0.675524184308342,0.598143664526964,0.424108404905078,0.633753217823438,0.6951650575036,0.500819297685214,0.694011303963002,0.662897732256451,0.642574238400103,-18.6327180892448,-38.8401141289127,-23.7358660873422
7_S456_R1_001,0.702416192258634,0.574246168660461,0.587437920091905,0.506901518033085,0.417357908298261,0.557425818267361,0.608941385496177,0.463466195467688,0.576591857899719,0.59131484809857,0.563653919408312,-62.8159783885122,13.5365803618914,4.4486333730155
9_S11_R1_001,0.779465593817272,0.607170153944585,0.659186297056678,0.606081961889987,0.442874914203289,0.619820843090371,0.680925077670381,0.498908840832208,0.68928332339046,0.625118072387972,0.629160872971779,16.0748447124657,-9.39451314658659,-6.29049016598943
12_S468_R1_001,0.714907819990297,0.573138553999405,0.597805205730053,0.550478243779786,0.439028151327581,0.574860884888367,0.631231674072368,0.464381626141622,0.625317531666182,0.592039825063986,0.58017561468592,-31.7491486121143,18.2127586746933,17.2242528972287
13_S16_R1_001,0.690510967242559,0.563481333063589,0.605260795263089,0.58616834094058,0.418480119729541,0.574811952110296,0.615057648044749,0.470474505070751,0.614081123181941,0.615657469920014,0.576214459019969,2.23229310694287,-24.2386350136256,7.41786181104388
14_S20_R1_001,0.806460282088087,0.651290242758044,0.670406396950711,0.588831033972641,0.435525566332531,0.631559346665969,0.679674671936882,0.506930862566572,0.674339609062905,0.684420532804636,0.634807856334891,9.72763795989828,-1.41944940018444,1.0309739043312
15_S24_R1_001,0.730660230114622,0.551899725132356,0.573002189999644,0.528648562921232,0.407978240510014,0.557228740227046,0.618417163329389,0.433443211391766,0.621341081735407,0.571362780884864,0.56167243656346,21.6817191446484,7.10878088426666,-13.741183154544
16_S28_R1_001,0.820201312844151,0.711316393484741,0.716666998244309,0.70946094842409,0.550069678112564,0.703366129637928,0.76894641396519,0.568496913767613,0.786425964584375,0.706917459120297,0.710705587497905,11.4402331392615,-17.7251369401692,6.25511894883124
